Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive,acne,age,bright,bh,red,tex,barrier,hyper
Face Mask,DR. BRANDT SKINCARE,pores no more® Vacuum Cleaner® Pore Purifying Mask,42,4.1,", Silica, Butylene Glycol, Benzyl Alcohol, Mannitol,alcohol denat, Xanthan Gum, Cellulose,lavender,glycolic,glycerin, Enantia Chlorantha Bark Extract, Sodium Hydroxide, Disodium Edta,glycerin,salicylic, Oleanolic Acid, Acrylates Copolymer, Caprylic/Capric Triglyceride, Tocopheryl Acetate, Hydroxypropyl Methylcellulose, Iris Florentina Root Extract,,, Rosa Multiflora (Rose) Fruit Extract, Ci 77007 (Ultramarines), Ci 77891 (Titanium Dioxide) , Ci 77120 (Barium Sulfate).",1,0,0,1,0,0,2,1,2,2,2,0,1
Face Mask,CLARINS,Extra-Firming Mask,76,4.9,",glycerin, Caprylic/Capric Triglyceride, Alcohol,jojoba, Butyrospermum Parkii (Shea) Butter,glycerin, Palmitoylglycine, Pentaerythrityl Tetraisostearate, Glyceryl Stearate Se, Phenoxyethanol. Acrylates/C10-30 Alkyl Acrylate Crosspolymer,fragrance, Butyleneglycol,glycerin, Sodium Polyacrylate, Tocopheryl Acetate, Sodiumhydroxide, Sodium Hyaluronate, Acacia Decurrens Flower Wax,sunflower, Musa Sapientum (Banana) Fruit Extract, Thymuscitriodorus Flower/Leaf Extract, Malpighia Emarginata (Acerola) Seed Extract. Furcellaria Lumbricalis Extract, Ci 17200/Red 33,, Ci 42090/Blue 1, Sea Salt.",1,1,1,1,1,0,2,1,1,2,1,2,1
Face Mask,SEPHORA COLLECTION,Lip Mask,3,3.2,", Butylene Glycol,glycerin, Propanediol, Arginine, Carbomer, Xanthan Gum, Panthenol, Allantoin, Sodium Hyaluronate, Sodium Citrate, Phenoxyethanol, Dipotassium Glycyrrhizate, Polysorbate 20, Disodium EDTA, Tocopheryl Acetate, Mangifera Indica (Mango) Fruit Extract, Leontopodium Alpinum Extract, Rosa Centifolia Flower Extract.",0,0,0,0,0,0,2,1,1,2,2,2,1
Face Mask,GLAMGLOW,BUBBLESHEET™ Oxygenating Deep Cleanse Mask - Breast Cancer Awareness Edition,9,5.0,",glycerin, Methyl Perfluorobutyl Ether, Acrylates Copolymer, Cocamidopropyl Betaine, Disodium Cocoamphodiacetate, Lauryl Glucoside, Retinyl Palmitate, Allantoin, Arginine,camellia,sunflower,vitc,glycerin, Ceramide Np, Sodium Pca, Sodium Chloride, Saccharide Isomerate, Polyquaternium- 10, Potassium Cocoyl Glycinate, Potassium Cocoate, Hexylene Glycol, Butylene Glycol,citric, Hydroxyethyl Urea, Citrus Limon (Lemon) Peel Oil, Limonene, Citral, Sodium Citrate, Disodium Edta, Phenoxyethanol.",1,1,1,1,0,2,2,2,2,2,2,2,1
Face Mask,SEPHORA COLLECTION,Polishing Mask,20,3.7,", Paraffin, Alcohol, Microcrystalline Cellulose, Kaolin, Propanediol, PEG-32, Oryza Sativa Starch (Oryza Sativa (Rice) Starch), PEG-100 Stearate, Glyceryl Stearate, Pullulan, Magnesium Aluminum Silicate, Glyceryl Caprylate, Beheneth-25, Carbomer, Phenoxyethanol,fragrance, Allantoin, Sodium Hydroxide, Tocopherol,sunflower,citric, CI 42090 (Blue 1), CI 19140 (Yellow 5).",0,0,0,0,0,2,2,2,2,1,2,0,1
Face Mask,OMOROVICZA,Midnight Radiance Mask,125,5.0,",glycerin, Propanediol,alcohol denat,yeast, Sodium Levulinate, Sclerotium Gum, Carbomer, Chondrus Crispus Powder (Carrageenan), Sodium Anisate,glycerin, Kaolin, Benzyl Alcohol,willow, Caprylyl/Capryl Glucoside,salicylic, Sodium Hydroxide,fragrance, Copper Gluconate, Sodium Hyaluronate, Phospholipids, Leuconostoc/Radish Root Ferment Filtrate, Benzyl Salicylate, Linalool, Limonene, Pancratium Maritimum Extract, Geraniol, Citronellol,sunflower",1,0,1,1,0,0,2,1,2,2,2,0,1
Face Mask,ALGENIST,PERFECT Clarifying Pore Corrector Mask,55,4.5,", Kaolin,glycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Magnesium Aluminum Silicate, Polysorbate 20, Euterpe Oleracea Pulp Powder, Algae Exopolysaccharides,aloe, Sulfur, Ahnfeltia Concinna Extract,willow,salicylic, Pseudoalteromonas Ferment Extract, Maltodextrin, Lens Esculenta (Lentil) Fruit Extract, Calcium Carbonate, Xanthan Gum, Menthyl Lactate, Quartz, Titanium Dioxide,citric, Sodium Citrate,eucalyptus,glycerin, Caprylyl Glycol, Hexylene Glycol,, Sodium Salicylate, Phenoxyethanol,fragrance, Iron Oxides (CI 77499, CI 77491).",0,0,0,0,0,0,2,2,2,2,2,0,2
Face Mask,SEPHORA COLLECTION,Gel Mask Hydrating & Quenching,20,4.8,",dimethicone,glycerin, Sodium Chloride,dimethicone, Phenoxyethanol,dimethicone,fragrance, Alcohol, Crithmum Maritimum Extract, Dipropylene Glycol, Zinc Gluconate, Magnesium Aspartate, Sodium Hyaluronate,citric, Sodium Citrate,,, Copper Gluconate, Tocopherol, CI 42090 (Blue 1), CI 60730 (Ext. Violet 2).",0,0,0,0,0,0,2,2,2,2,2,2,1
Face Mask,OLEHENRIKSEN,Hygge HydraClay™ Detox Mask,32,4.2,", Kaolin,almond,glycerin, Cetyl Alcohol, Caprylic/Capric Triglyceride,sunflower, Glyceryl Stearate SE, Magnesium Aluminum Silicate, Titanium Dioxide (CI 77891), Ceteareth-20,dimethicone, Phenoxyethanol, Bisabolol, Tocopheryl Acetate,,fragrance, Caprylyl Glycol, Algae Extract, Allantoin, Borago Officinalis Seed Oil, Chamomilla Recutita (Matricaria) Flower Extract,glycerin, Hexylene Glycol,,jojoba,grapeseedoil, Oenothera Biennis (Evening Primrose) Seed Extract,aloe, Tocopherol,vitc, Hydroxycitronellal, Linalool.",1,1,1,1,1,0,2,2,1,2,2,0,2
Face Mask,DR. DENNIS GROSS SKINCARE,Hyaluronic Marine Hydrating Modeling Mask,48,4.1,"Glucose, Calcium Sulfate, Tetrasodium Pyrophosphate, Magnesium Oxide.",1,1,1,0,0,2,1,1,1,1,1,1,1
Face Mask,FIRST AID BEAUTY,Skin Rescue Purifying Mask With Red Clay,30,4.0,", Polyvinyl Alcohol,glycerin, Illite,lactobacillus, Glycereth-26, Polysorbate 20, Ppg-20 Methyl Glucose Ether, Rosmarinus Officinalis (Rosemary) Leaf Oil,camellia, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract,vitc, Allantoin, Bisabolol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Montmorillonite, Sodium Hydroxide, Mica, Phenoxyethanol, Iron Oxides (Ci 77491).",1,1,1,1,1,1,2,2,1,2,2,2,1
Face Mask,REN CLEAN SKINCARE,Flash Rinse 1 Minute Facial,48,3.9,"Coconut Alkanes,vitc, Coco-Caprylate/ Caprate, Silica, Sodium Cocoyl Glutamate, Mannitol, Citrus Aurantium Dulcis (Orange) Flower Oil,yeast,sunflower, Boswellia Carterii Oil, Boswellia Serrata Extract, Azulene,vitc, Glycogen, Daucus Carota Sativa (Carrot) Root Extract, Daucus Carota Sativa (Carrot) Seed Oil, Beta-Carotene,vitc, Limonene.",0,0,0,0,0,1,2,2,1,2,1,2,1
Face Mask,LANEIGE,Water Pocket Sheet Mask Sleeping Mask (Replenishing),6,4.8,", Dipropylene Glycol,glycerin, 1,2-Hexanediol, Phenoxyethanol, Carbomer, Tromethamine, Bis-PEG-18 Methyl Ether Dimethyl Silane,castor,glycerin, Adenosine, Xanthan Gum,fragrance, Disodium EDTA, Malpighia Emarginata (Acerola) Fruit Extract, Euterpe Oleracea Fruit Extract, Propanediol, 1, 2-Hexanediol,glycerin, Sodium Magnesium Silicate, Disodium EDTA, Glutathione.",1,1,1,1,1,2,2,1,1,2,1,2,2
Face Mask,KIEHL'S SINCE 1851,Cilantro & Orange Extract Pollutant Defending Mask,39,4.1,", Propanediol, Shea Butter,glycerin, Cetearyl Alcohol, Arginine, Glyceryl Stearate, Apricot Kernel Oil, Lauroyl Lysine, Vaccinium Myrtillus Fruit Extract, Olive Fruit Oil, Cetearyl Glucoside,squalane, Neohesperidin Dihydrochalcone, Coriander Seed Oil, Tocopherol, Sugar Cane Extract, Sclerotium Gum, Caprylyl Glycol, Ferulic Acid,, Lemon Fruit Extract, Xanthan Gum,lavender, Peppermint Oil, Rice Bran Oil, Sugar Maple Extract, Ci 77288, Chromium Oxide Greens, Linalool,sunflower, Phytic Acid, Limonene, Citral, Geraniol,citric",1,1,1,1,1,0,2,2,2,2,2,2,2
Face Mask,AMOREPACIFIC,TIME RESPONSE Vintage Wash-off Masque,170,5.0,"camellia, Propanediol,glycerin, Butylene Glycol, Alcohol,camellia, Epigallocatechin Gallate,camellia,camellia,camellia, Bacillus Ferment, Methoxy Peg-114/Polyepsilon Caprolactone, Glyceryl Caprylate, Dextrin, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Carbomer, Theobroma Cacao (Cocoa) Extract, Tromethamine,castor, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,, Disodium Edta, Phenoxyethanol,fragrance",1,1,1,1,0,1,2,1,1,2,1,2,1
Face Mask,DR. JART+,Shake & Shot™ Rubber Soothing Mask,12,4.3,"Vitamin K3 (menadione): Comfortably restores sensitive skin with a soothing effect. -Guava Leaf Extract: Rich in antioxidant vitamins that provide a protective,aloe, PEG-8 Glyceryl Isostearate, Phenoxyethanol,glycerin, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Trihydroxystearin, Silica Dimethyl Silylate, Algin, Tetrapotassium Pyrophosphate,, Dipropylene Glycol,aloe, Psidium Guajava Leaf Extract, Guaiazulene, Menadione,castor, Butylene Glycol, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Gardenia Florida Fruit Extract, Coptis Japonica Extract, 1,2-Hexanediol,glycerin, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Polyglyceryl-10, Diisostearate, Phenoxyethanol,glycerin",1,1,1,1,1,1,2,1,1,2,1,2,2
Face Mask,BOBBI BROWN,Skin Nourish Coral Grass & Green Algae Moisture Face Mask,51,4.6,", Caprylic/Capric Triglyceride,almond, Isostearyl Neopentanoate, Peg-100 Stearate, Butylene Glycol,squalane, Glyceryl Stearate, Isopropyl Isostearate, Peg-40 Stearate, Cetearyl Alcohol, Polysorbate 60,glycerin, Chlorella Vulgaris Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge,cucumber, Citrus Grandis (Grapefruit) Peel Oil,lavender, Laminaria Digitata Extract, Caffeine, Algae Extract, Methyldihydrojasmonate, Oryza Sativa (Rice) Bran Oil, Astrocaryum Murumuru Seed Butter, Rosmarinus Officinalis (Rosemary), Salicornia Herbacea Extract, Propylene Glycol Dicaprate, Acetyl Glucosamine, Phytosphingosine, Sodium Hyaluronate,glycerin, Whey Protein/Lactis Protein/Proteine Du Petit-Lait,sunflower, Isohexadecane, Caprylyl Glycol, Trehalose, Sodium Pca, Oryzanol, Sorbitan Oleate, Polysorbate 80, Sodium Hydroxide,vitc, Nylon-12, Carbomer, Tocopheryl Acetate, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Sodium Acrylates/Acrylonitrogens Copolymer, Disodium Edta, Phenoxyethanol, Chlorphenesin, Linalool, Limonene, Yellow 6 (Ci 15985), Blue 1 (Ci 42090), Titanium Dioxide (Ci 77891), Red 4 (Ci 14700)",0,0,0,0,0,0,2,2,1,2,1,2,1
Face Mask,CLINIQUE,Pore Refining Solutions Charcoal Mask,28,4.4,", Kaolin , Butylene Glycol , Bentonite , Montmorillonite , Polysorbate 20 , Peg-100 Stearate ,glycerin, Charcoal Powder , Laminaria Saccharina Extract , Caffeine , Lecithin , Sucrose , Propylene Glycol Laurate ,glycerin, Caprylyl Glycol , Propylene Glycol Stearate , Sodium Hyaluronate , Simethicone , Sorbitan Laurate , Peg-150 Distearate , Hexylene Glycol , Xanthan Gum , Galactoarabinan , Trisodium Edta , Phenoxyethanol , Iron Oxides (Ci 77499)",0,0,0,0,0,2,2,1,1,2,1,0,1
Face Mask,DR. BRANDT SKINCARE,MAGNETIGHT™ Age-Defier Mask Bundle,75,4.0,", Alumina,glycerin, Butylene Glycol,lactobacillus, Carica Papaya (Papaya) Fruit Extract, Carbomer, Methyl Gluceth-20, Lens Esculenta (Lentil) Fruit Extract, Microcitrus Australasica Fruit Extract,lactobacillus, Amyris Balsamifera Bark Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Jasminum Officinale (Jasmine) Oil,lavender, Citrus Limon (Lemon) Peel Oil, Mentha Piperita (Peppermint) Oil,damascena, Caprylic/Capric Triglyceride, Allantoin, Xanthan Gum, Sodium Hyaluronate,salicylic, Methyl Methacrylate Crosspolymer,alcohol denat, Sodium Hydroxide, Leuconostoc/Radish Root Ferment Filtrate, Phenoxyethanol,glycerin, Iron Oxide (Ci 77491), Sodium Oxide. MAGNETIGHT Age-Defier™: Iron Powder,dimethicone, Polysilicone-11, Nylon-12, C12-15 Alkyl Benzoate, Silica, Tribehenin, Polymethylsilsesquioxane,dimethicone, Polysorbate 40, Hdi/Trimethylol Hexyllactone Crosspolymer, Ceramide Ng, Peg-10 Phytosterol, Tourmaline,lavender, Isohexadecane, Ammonium Polyacryloyldimethyl Taurate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Palmitoyl Hexapeptide-12, Pelargonium Graveolens (Geranium) Flower Oil, Dimethylmethoxy Chromanol, Anthemis Nobilis (Chamomile) Flower Oil, Limonene, Linalool, Citronellol, Geraniol. Pores No More Pore Refiner Primer: Cyclopentasiloxane,dimethicone, Methyl Methacrylate Crosspolymer, Lauryl Peg/Ppg-18/18 Methicone,dimethicone, Cyclotetrasiloxane, Magnesium Silicate, Calcium Aluminum Borosilicate,dimethicone, Linum Usitatissimum (Linseed) Seed Extract, Dimethyl Oxobenzo Dioxasilane, Ethylhexyl Palmitate, Phenoxyethanol,lavender, Silica Dimethyl Silylate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Silica, Triethoxycaprylylsilane, Caprylyl Glycol, Propylene Glycol, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).",1,1,1,1,1,0,2,2,2,2,2,0,1
Face Mask,PETER THOMAS ROTH,Hungarian Thermal Water Mineral-Rich Atomic Heat Mask,58,4.0,"Magnesium Sulfate, Butyrospermum Parkii (Shea) Butter, Butylene Glycol,dimethicone, Shea Butter Glycerides, Caprylic/Capric Triglyceride, Ceteareth-20, Kaolin, Zeolite,sunflower, Prunus Armeniaca (Apricot) Kernel Oil, Prunus Persica (Peach) Kernel Oil, Rosa Moschata Seed Oil,almond,jojoba,soy, Honey (Mel), Elaeis Guineensis (Palm) Butter, Punica Granatum Fruit Juice, Fagus Sylvatica Bud Extract, Sambucus Nigra Fruit Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopherol,glycerin, Illite,squalane, Hydrogenated Vegetable Oil, Lecithin, Ethylhexyl Palmitate, Dipropylene Glycol,dimethicone, Polysilicone-11,dimethicone,, Ethoxydiglycol, Propylene Glycol, Sodium Citrate, Benzyl Alcohol, Benzoic Acid,,, Phenoxyethanol.",1,1,1,1,1,0,2,1,1,2,1,0,1
Face Mask,FIRST AID BEAUTY,Hello FAB Ginger & Turmeric Vitamin C Jelly Mask,32,4.4,", Butylene Glycol, Carbomer, Curcuma Longa (Turmeric) Root Extract, Selaginella Lepidophylla Extract, Zingiber Officinale (Ginger) Root Extract,vitc, Beta Vulgaris (Beet) Root Extract (Extrait de Racine de Betterave), Glycyrrhiza Glabra (Licorice) Root Extract, Chrysanthemum Parthenium (Feverfew) Extract,camellia, Alteromonas Ferment Filtrate,glycerin, Hydrolyzed Corn Starch, Allantoin, Sodium PCA, Zingiber Officinale (Ginger) Root Oil, Thymus Vulgaris (Thyme) Flower/Leaf Oil, Myrtus Communis Oil, Eugenia Caryophyllus (Clove) Bud Oil,eucalyptus, Elettaria Cardamomum Seed Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Citrus Limon (Lemon) Peel Oil, Citrus Aurantifolia (Lime) Oil, Biosaccharide Gum-1,lactic, P-Anisic Acid, Phenoxyethanol, Disodium EDTA,lactobacillus, Sorbitan Oleate Decylglucoside Crosspolymer,citric, Sodium Hydroxide, Potassium Hydroxide, Terpineol Acetate, Linalyl Acetate, Geranyl Acetate, CI 75120 (Annatto).",1,1,1,1,1,0,2,2,2,2,2,0,1
Face Mask,AMOREPACIFIC,MOISTURE BOUND Intensive Serum Masque,32,3.8,"Phyllostachis Bambusoides Juice, Alcohol,glycerin, Butylene Glycol,lactobacillus, Hydrolyzed Phyllostachis Bambusoides,camellia,soy, Nelumbo Nucifera Flower Extract, Opuntia Coccinellifera Fruit Extract,camellia, Tricholoma Matsutake Extract, Daucus Carota Sativa (Carrot) Root Extract, Zingiber Officinale (Ginger) Root Extract,camellia, Theanine, Betaine, Natto Gum, Beta-Glucan,castor, Phenyl Trimethicone, Polyacrylate-13, Polyisobutene, Dipotassium Glycyrrhizate, Glyceryl Caprylate, Xanthan Gum, Polysorbate 20, Peg-15 Pentaerythrityl Tetra (Laureth-6 Carboxylate), Propanediol, Stearyl Behenate, Mannitol, Polyglyceryl-3 Methylglucose Distearate, Phytantriol, Hydroxypropyl Bispalmitamide Mea, Poloxamer 407, Inulin Lauryl Carbamate, Zinc Gluconate, Magnesium Aspartate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Copper Gluconate, Calcium Gluconate, Caffeine, Epigallocatechin Gallate, Kaempferol, Disodium Edta, Phenoxyethanol,fragrance",0,0,0,0,0,2,2,1,1,2,1,2,1
Face Mask,CLINIQUE,Acne Solutions Oil-Control Cleansing Mask,25,4.5,", Kaolin , Butylene Glycol , Magnesium Aluminum Silicate , Sodium Lauroyl Sarcosinate , Glyceryl Stearate , Peg-100 Stearate , Gentiana Lutea (Gentian) Root Extract , Laminaria Saccharina Extract , Sucrose , Chamomilla Recutita (Matricaria) , Algae Extract ,aloe, Acetyl Glucosamine , Inulin , 1,2-Hexanediol , Caprylyl Glycol , Xanthan Gum , Disodium Edta , Chlorphenesin , Phenoxyethanol , Titanium Dioxide (Ci 77891)",0,0,0,0,0,2,1,1,1,2,1,0,2
Face Mask,SEPHORA COLLECTION,Face Mask - Pomegranate,6,4.5,", Butylene Glycol,glycerin,castor, Phenoxyethanol,aloe, Triethanolamine, Oryza Sativa (Rice) Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tremella Fuciformis (Mushroom) Extract,fragrance, Piroctone Olamine, Maltodextrin, Punica Granatum Fruit Extract, Polyquaternium-51, Solidago Virgaurea (Goldenrod) Extract, Brassica Oleracea Italica (Broccoli) Sprout Extract,, Peg-30 Dipolyhydroxystearate, Trideceth-6,citric, Sorbic Acid,",0,0,0,0,0,2,2,2,2,2,2,2,2
Face Mask,ESTEE LAUDER,NightWear Plus 3-Minute Detox Mask,47,4.6,", Kaolin , Butylene Glycol , Sodium Myristoyl Sarcosinate ,glycerin, Caprylyl Glycol , Gentiana Lutea (Gentian) Root Extract , Laminaria Saccharina Extract , Caffeine , Sucrose , Thermus Thermophillus Ferment , Alcaligenes Polysaccharides , Ergothioneine , Algae Extract , Dipotassium Glycyrrhizate , Sodium Hyaluronate , Sodium Magnesium Silicate , Xanthan Gum , Tocopheryl Acetate , Sodium Myristate ,vitc,citric, Cyclodextrin ,fragrance,, Ethylbisiminomethylguaiacol Manganese Chloride , Disodium Edta , Bht , Phenoxyethanol , Butylphenyl Methylpropional , Benzyl Salicylate , Linalool , Blue 1 (Ci 42090) , Yellow 5 (Ci 19140) , Titanium Dioxide (Ci 77891)",0,0,0,0,0,0,2,2,2,2,2,0,1
Face Mask,OMOROVICZA,Ultramoor Mud Mask,125,4.5,"Essential Oils of Sage, Chamomile, Rosemary, Rose Geranium and Camphor, Marine Exopolysaccharides, Hungarian Moor Mud( calcium, magnesium carbonates, humic acid, and fulvic acid), Hectorite Clay, Oligopeptides, Amino Acids",1,1,1,1,0,2,2,2,1,2,1,1,1
Face Mask,DR ROEBUCK’S,Uluru Purifying Mask,28,5.0,", Kaolin, Quartz,Hematite Powder, Kaolin, Iron Hydroxide, Aluminum Hydroxide, Quartz,glycerin,sunflower,jojoba, Caprylic/Capric Triglyceride, Cetearyl Glucoside, Cetearyl Alcohol, Ceteareth-20, Cetearyl Olivate, Sorbitan Olivate, Dehydroacetic Acid & Benzyl Alcohol,citric, Canola Oil,castor, Polyhydroxystearic Acid, Candleilla Wax,sunflower, Tocopheryl Acetate, Camelina Sativa Seed Oil, Santalum Acuminatum Fruit Extract, Citrus Glauca Fruit Extract, Acacia Victoriae Fruit Extract,glycerin, Alcohol,,glycerin, Arnica Montana Flower Extract, Caprylyl Glycol, Xanthan Gum, Butyrospermum Parkii (Shea) Butter, Citrus Aurantium (Bergamia) Peel Oil.",1,1,1,1,1,0,2,2,2,2,2,0,1
Face Mask,BOSCIA,Charcoal Pore-Minimizing Bio-Cellulose Mask,8,4.2,", Dipropylene Glycol,glycerin, Isopentyldiol, Betaine, 1,2-Hexanediol, Hydroxyacetophenone, Polyglyceryl-10 Laurate, Hydroxyethyl Urea, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Arginine, Trehalose, Allantoin,, Cocos Nucifera (Coconut) Fruit Juice, Butylene Glycol, Dipotassium Glycyrrhizate, Sodium Hyaluronate, Beta-Glucan, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Polysorbate 60, Sorbitan Isostearate, Charcoal Extract.",1,1,1,1,1,1,2,1,1,2,2,2,1
Face Mask,SKIN INC SUPPLEMENT BAR,Get Glowin’ Brightening Mask,65,3.8,", Sorbitol,glycerin, Butylene Glycol, Titanium Dioxide, Pentylene Glycol, Magnesium Aluminum Silicate, Carbomer, PVP, Aluminum Silicate, Hydrogenated Lecithin, Potassium Hydroxide, Sodium Trideceth-4 Carboxylate,vitc, Tocopherol, Hydroxyapatite, Scutellaria Baicalensis Root Extract, Aluminum Hydroxide, Potassium DNA, Dipotassium Glycyrrhizate, Panax Ginseng Root Extract, Sodium Hyaluronate, Equisetum Arvense Extract, Morus Alba Root Extract, Pueraria Lobata Root Extract, Natto Gum,aloe, Chlorella Vulgaris Extract, Cynara Scolymus (Artichoke) Leaf Extract.",1,1,1,1,1,2,2,2,1,2,1,2,2
Face Mask,TARTE,Tight & Bright Clay Multi-Mask,40,4.1,",glycerin, Mica, Carbomer, Phenoxyethanol, Xylitylglucoside, Anhydroxylitol, Sodium Hyaluronate, Sodium Pca, Butylene Glycol, Sodium Hydroxide, Xylitol, Chamomilla Recutita (Matricaria) Flower Extract,glycerin, Kaolin, Silica, Boerhavia Diffusa Root Extract, Sodium Carbonate, Tin Oxide, (+/-):Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Manganese Violet (Ci 77742).",1,1,1,1,1,2,2,1,1,2,1,0,1
Face Mask,DR. JART+,All That Contours Hydrogel Expansion Stretch Mask,35,3.3,",glycerin, Sodium polyacrylate, Butylene glycol, Hydrolyzed Collagen, Phenoxyethanol, Polyacrylic acid, Agar, Silica, Ethyl hexanediol, Tartaric acid, Cetyl ethylhexanoate, 1,2-hexanediol, Polysorbate 80,aloe, Disodium EDTA, Adenosine, Aluminum glycinate, Caffeine, Betaine.",1,1,1,1,1,1,2,1,1,2,1,2,2
Face Mask,DR. JART+,Dermask Intra Jet Wrinkless Solution™,9,3.9,",glycerin, 1,2-Hexanediol, Ceratonia Siliqua Gum, Chondrus Crispus Powder,castor,Cetyl Ethylhexanoate, Phenyl Trimethicone, Allantoin, Butylene Glycol, Beta-Glucan, Agar, Dipotassium Glycyrrhizate, Adenosine, Disodium EDTA, Cupressus Sempervirens Leaf/Nut/Stem Oil, Potassium Hydroxide, Ubiquinone, Glyceryl Polymethacrylate, Propylene Glycol, Palmitoyl Oligopeptide.",1,1,1,1,1,1,2,2,1,2,2,2,1
Face Mask,BLITHE,Energy Yellow Citrus & Honey Splash Mask,45,4.2,",lactic, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum (Sugar Cane) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Acer Saccharum (Sugar Maple) Extract, Panthenol, PPG-26-Buteth-26,castor, 1,2-Hexanediol, Sodium Lactate,camellia, Gardenia Florida Fruit Extract,lavender, Carthamus Tinctorius (Safflower) Flower Extract, Dextrin, Melaleuca Alternifolia (Tea Tree) Leaf Oil,salicylic",1,1,1,0,1,2,2,2,2,2,2,0,1
Face Mask,DR. JART+,Shake & Shot™ Rubber Firming Mask,12,3.8,"retinol, improves skin firmness, and enhances radiance. STEP 01 Super Booster: Cetyl Ethylhexanoate, PEG-8 Glyceryl Isostearate, Phenoxyethanol,glycerin, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Trihydroxystearin, Silica Dimethyl Silylate, Algin, Tetrapotassium Pyrophosphate,, Dipropylene Glycol, Retinyl Palmitate, Tocopherol, Adenosine, Ceramide NP(Ceramide 3),jojoba,witch, Salvia Officinalis (Sage) Leaf Extract, Perfluorodecalin, Cyanocobalamin, Sucrose Palmitate, PEG-60,castor, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Gardenia Florida Fruit Extract, Butylene Glycol,glycerin, 1,2-Hexanediol, Xanthan Gum,,, Phenoxyethanol,glycerin",1,1,1,1,1,2,2,1,2,2,2,0,1
